itemID,title,author,publisher,main topic,subtopics,click,basket,order
30806,Vampirates: Demons of the Ocean,Justin Somper,LITTLE BROWN & CO,YFC,[YFD],1.0,0.0,0.0
43595,Erinnern,Anna Donig,Ullstein TB,FMX,"[FMB,FRD,FRM,VXQ]",1.0,0.0,0.0
72500,Die Wandler,Laura Bitterlich,edition zweihorn GmbH,FM,[5AN],1.0,0.0,0.0
18157,Shug,Jenny Han,ALADDIN,YXHB,"[YFM,YXW]",1.0,0.0,0.0
32323,Orphan Monster Spy,Matt Killeen,Usborne Publishing Ltd,YFCB,[YFCF],2.0,0.0,0.0
30606,Blutige Welten,"Markus Heitkamp, Sarah König, Stefan Cernohuby, Wo",Leseratten Verlag,FMK,"[DNT,FK,FL,FMK,FMT]",1.0,0.0,0.0
28483,Schattenfürst,Kim Landers,Plaisir d'Amour Verlag,FB,[FP],1.0,0.0,0.0
35103,Der Sternenritter,Susanne Pavlovic,Amrûn Verlag,FM,[FM],2.0,0.0,0.0
59472,Bloom into You Vol. 5,Nakatani Nio,"Seven Seas Entertainment, LLC",XADC,[YF],4.0,1.0,0.0
66193,El Eachtra del Duque,Ricardo Santiago Bravo Cuevas,Palibrio,DNT,[FM],1.0,0.0,0.0
76588,Die Seelenspringerin - Familienbande,Sandra Florean,"Florean, Sandra",FFC,"[5AX,1DDU,2ACG,FFS,FH,FMR,FMT,FMX,FN,FRD,FRT,3MRBF]",1.0,0.0,0.0
34734,Short,Holly Goldberg Sloan,dtv Verlagsgesellschaft,YXHB,"[5AL,5HRB,1KBB,YFB,YXD,YXHB,3MRBF]",1.0,0.0,0.0
74907,Dragon Rider,Cornelia Funke,Scholastic Ltd.,YFH,"[5AJ,YFC]",3.0,0.0,0.0
11521,My little Pony - Tails of Equestria: Melodie der Wellen,Zak Barouh,Ulisses Spiel & Medien,WDHW,[FL],1.0,0.0,0.0
34326,How I Became a Ghost: A Choctaw Trail of Tears Story,Tim Tingle,ROAD RUNNER PR,YFT,"[1KBB,YFD]",1.0,0.0,0.0
34188,Distance Between Us,Kasie West,Harper Collins Publ. USA,YXHL,"[5AP,YFB]",2.0,1.0,0.0
42795,Lia und das R-Team,"Thomas Köhler-Saretzki, Alexandra Roszak",Balance Buch + Medien,MKMT3,"[JMP,MKMT3,YBC,YBL,YN,YXL]",1.0,0.0,0.0
49525,The Glittering Court 01,Richelle Mead,Penguin LCC US,YXHB,"[5AN,YFB,YFH,YFM]",1.0,0.0,0.0
8651,24 x Basteln - Weihnachtliche Projekte für Kinder,Stefanie Möller,Edition Michael Fischer,YBL,[WF],2.0,0.0,0.0
31908,Schatten über Enduran,Nadine Schackmann,TWENTYSIX,FMB,"[5PS,5X]",1.0,0.0,0.0
77649,Big Nate 06. In the Zone,Lincoln Peirce,Harper Collins Publ. USA,YF,"[5AJ,X]",1.0,0.0,0.0
15518,Der Meisterdieb im Museum,"Heinz Janisch, Ute Krause",Obelisk Verlag,YB,"[YB,YF,YX]",1.0,0.0,0.0
34532,The Gabriel Chronicles,Dennis Flannery,iUniverse,FJ,[FL],1.0,0.0,0.0
10006,Widerspruch zwecklos oder Wie man eine polnische Mutter überlebt,Emmy Abrahamson,dtv Verlagsgesellschaft,YFN,"[5AQ,1DNS,3MPQX]",1.0,0.0,0.0
51918,Die Geige des Barden,Nadim Affani,Books on Demand,FMB,[FM],1.0,0.0,0.0
2841,The Paper & Hearts Society 01,Lucy Powrie,Hachette Children's  Book,YXHB,"[5AM,5AN,4CL,YFM,YXD]",3.0,0.0,0.0
22991,You Asked for Perfect,Laura Silverman,SOURCEBOOKS FIRE,YFM,[YXB],5.0,0.0,0.0
6688,Re-Creating the Cretaceous,Kurt M. V. Rich,AuthorHouse,FJ,[FL],1.0,0.0,0.0
73122,The Season,Sarah Maclean,SCHOLASTIC,YFCF,"[1D,YFM,YFT]",1.0,0.0,0.0
26031,David,"Anne-Ruth Meiß, Katja Hogh",Francke-Buch,YBGC,"[5AF,5PGM]",1.0,0.0,0.0
76501,My Next Life as a Villainess,Satoru Yamaguchi,J-Novel Club,XADC,[YF],0.0,0.0,1.0
49325,Vicky Angel,Jacqueline Wilson,Penguin Random House Children's UK,YFB,"[5AK,YXF]",1.0,0.0,0.0
29481,"Twinkle, Twinkle, Little Star",Iza Trapani,CHARLESBRIDGE PUB,YFH,[YFP],1.0,0.0,0.0
13559,The Life of Riley: Beginner's Luck,Simon James Green,Scholastic,YFB,"[YFM,YFN,YFQ]",1.0,0.0,0.0
51005,The Untethered,S. W. Southwick,Roble Arrow Publishing Ink,FJ,[FL],1.0,0.0,0.0
52218,Kalla vom Löwenclan,Laura Feuerland,dtv Verlagsgesellschaft,YFC,"[5AJ,YFT,3BD]",5.0,2.0,0.0
8271,Telling the Time Wipe Clean Activity Book,Collins Easy Learning,HarperCollins Publishers,YBLJ,"[5AF,4Z-GB-ACF,YPMF]",2.0,0.0,0.0
7046,Samson,Katheryn Maddox Haddad,Northern Lights Publishing House,YPCA21,"[5PGM,YFK]",1.0,0.0,0.0
35392,Heißt du wirklich Hasan Schmidt?,ky,Rowohlt Taschenbuch,YXN,"[5AP,1DFG-DE-BE,FXR,YFB,YFCF,YFM,YXH,YXN]",7.0,0.0,0.0
32360,The Things We Don't See,Savannah Brown,Penguin Books Ltd (UK),YFCF,"[5AN,FF,YFB,YFCB,YFM,YFN,YXB]",2.0,0.0,0.0
50195,Mission: Exit - Flucht aus dem Olymp,Lylian,Edition Michael Fischer,YBG,"[WDK,YBG,YBL]",8.0,0.0,0.0
57404,Boron Vademecum,"Christian Bender, Tina Hagner, Martin Schmidt, Tin",Ulisses Spiel & Medien,FM,[WDHW],3.0,0.0,0.0
52326,"Die Olchis ""Meine olchigen Freunde""",Erhard Dietl,Oetinger Friedrich GmbH,YZS,"[5AF,YBL]",5.0,1.0,0.0
73774,The Adventures of Robin Hood Graphic Novel,Russell Punter,Usborne Publishing Ltd,XADC,"[5AH,YFC,YFH]",2.0,0.0,0.0
23331,The Borrowers Avenged,Mary Norton,HARCOURT BRACE & CO,YFA,[YFN],1.0,0.0,0.0
52278,Mystical Phantasia,Michael R. Welch,AuthorHouse,FJ,[FL],1.0,0.0,0.0
63253,Chien Pourri au cirque,Colas Gutman,EDL Ecole des Loisirs Edi,YF,[5AG],1.0,1.0,0.0
35574,Auraria,Tim Westover,QW Publishers,FXR,"[1KBB-US-S,FB]",1.0,0.0,0.0
56224,Menschenkind,"Hannah DeGroth, Jana Gäbert",Books on Demand,FMR,[5JA],1.0,0.0,0.0
9497,T93 - Hilf!,Clayton Husker,HJB Verlag,FLQ,[FKM],1.0,0.0,0.0
43158,Girl vs. Boy Band,Harmony Jones,Bloomsbury Publishing PLC,YFM,"[5AM,YFN]",1.0,0.0,0.0
56328,Dog Man 08: Fetch-22,Dav Pilkey,Scholastic Ltd.,YBCH,"[XADC,YFB,YFP,YFQ]",1.0,1.0,0.0
73808,The Ship of Shadows,Maria Kuzniar,Penguin Random House Children's UK,YFC,"[5AK,YFH]",1.0,0.0,0.0
58705,The Happy Prince and Other Stories,Oscar Wilde,Scholastic,YFA,[YFU],2.0,0.0,0.0
26726,La tierra Bethel,Katherine R. Breucop,Palibrio,DNT,[FM],1.0,0.0,0.0
2682,Die Schnecke am Hang,Arkadi Strugatzki,Heyne Taschenbuch,FLC,"[1DTA,FLC,FYT]",1.0,0.0,0.0
45934,Der Zwillingseffekt,Tal M. Klein,Heyne Taschenbuch,FLC,[1KBB],1.0,0.0,0.0
10239,The Kingdom by the Sea,Robert Westall,HarperCollins Publishers,YFC,[5AK],2.0,0.0,0.0
21768,My Friend Walter,Michael Morpurgo,Egmont UK Ltd,YFT,[5AH],2.0,0.0,0.0
68506,American Born Chinese,Gene Luen Yang,Roaring Brook Press,XADC,"[5AN,YF]",0.0,0.0,1.0
54913,Aliens and Angels,Noeline J. Slowgrove,Xlibris,DNT,[FM],1.0,0.0,0.0
14639,Igels schönstes Weihnachtsfest,Michael Heger,Kaufmann Ernst Vlg GmbH,YFP,"[5AF,5HPD,YBL]",1.0,0.0,0.0
30346,Romiette and Julio,Sharon M. Draper,SIMON PULSE,YXHL,"[YF,YXQ]",1.0,0.0,0.0
42695,More to the Story,Hena Khan,Simon & Schuster,YFB,"[YFM,YFN]",1.0,0.0,0.0
75580,Den allerbedste feriegæst,Tuula Pere,Wickwick Ltd,YFN,[YXF],1.0,0.0,0.0
38211,Seven Wonders 05: The Legend of the Rift,Peter Lerangis,Harper Collins Publ. USA,YFCA,[YFJ],1.0,0.0,0.0
7715,Clockwork or All Wound Up,Philip Pullman,Penguin Random House Children's UK,YFH,[5AK],2.0,0.0,0.0
54603,Now is Good. Film Tie-In,Jenny Downham,Random House Children's,YXLB,"[5AN,YFB,YFM,YXG]",2.0,0.0,0.0
68145,Voll erwischt 2. Ich träum von dir...,Ellen Sommer,"Sommer, Ellen",Y,"[5AQ,F]",1.0,0.0,0.0
42338,Factual Fiction,Shmuel Shimshoni,AuthorHouse,DNT,[FM],1.0,0.0,0.0
54457,Frogged,Vivian Vande Velde,HOUGHTON MIFFLIN,YFJ,[YFQ],1.0,0.0,0.0
21481,The Boneless Mercies,April Tucholke,Simon & Schuster Ltd,YFB,[YFH],2.0,0.0,0.0
59308,Die Weihnachtsgeschichte,Katharina Wilhelm,Kaufmann Ernst Vlg GmbH,YFK,"[5AD,5HPD,YBL]",0.0,0.0,1.0
13702,So bloody Far,Sandra Busch,Dead Soft Verlag,FMT,"[5PSG,FMR]",1.0,0.0,0.0
44100,The Creature from Cleveland Depths,Fritz Leiber,Wilder Publications,DNT,[FM],1.0,0.0,0.0
47646,Darkmouth 3. Die Legenden schlagen zurück,Shane Hegarty,Oetinger Taschenbuch GmbH,YFH,[5AL],3.0,0.0,0.0
77647,Tears of a Tiger,Sharon M. Draper,TURTLEBACK BOOKS,YXG,"[1KBB,YF,YXE]",1.0,0.0,0.0
42606,Das Tausendjährige Reich Artam,Volkmar Weiss,Arnshaugk Verlag,FDB,"[1DTA,FDK,FM,3MRB]",1.0,0.0,0.0
39091,Juma,Nasrin Siege,"Beltz GmbH, Julius",YF,"[5AL,5AM,1HFGT]",1.0,0.0,0.0
39508,Billy & Buddy Vol.3: Friends First,Jean Roba,Cinebook Ltd,XADC,[YF],0.0,0.0,1.0
12504,Misspent Youth,Peter F. Hamilton,Pan Macmillan,FL,[FM],1.0,0.0,0.0
55062,The Last Battle,C. S. Lewis,HARPERCOLLINS,YFA,[YFH],1.0,0.0,0.0
22152,"Fangtastic, Ms Wiz",Terence Blacker,Andersen Press Ltd,YFD,"[5AF,YFS]",2.0,1.0,0.0
68115,The Runaway Troll,Matt Haig,Penguin Random House Children's UK,YFH,[5AN],2.0,0.0,0.0
58246,SCHISM,Armando Minutoli,The Morning Star Press,FM,"[5PGM,FW]",1.0,0.0,0.0
55820,Warhammer 40.000 - Ahriman: Hexer,John French,Black Library,FLQ,"[FL,FLQ]",5.0,1.0,0.0
77588,Starfinder Wider den Aionenthron HC,"Ron Lundeen, Owen K.C. Stephens, Lyz Liddell, Joe ",Ulisses Spiel & Medien,WDHW,"[FL,WDHW]",1.0,0.0,0.0
63495,Spook's 12: Alice,Joseph Delaney,Random House Children's,YFH,"[5AN,YFD]",2.0,0.0,0.0
9375,Versiegende Tränen,Claudia Soylu,Books on Demand,FM,"[5AN,FV]",1.0,0.0,0.0
22882,Libellenzorn,B. E. Pfeiffer,Books on Demand,FMM,"[1FZ,FMM,FMR,FRM,3MRB]",1.0,0.0,0.0
46781,Unterdrückte Tränen,Claudia Soylu,Books on Demand,FM,[5AQ],1.0,0.0,0.0
53752,Brennende Tränen,Claudia Soylu,Books on Demand,FM,[5AN],1.0,0.0,0.0
54607,The Bone Mother,David Demchuk,LIGHTNING SOURCE INC,FKW,"[FMT,FN]",3.0,0.0,0.0
67811,Crying Meadows,Avery Goode,Leverage Media Group,FP,[5X],1.0,0.0,0.0
11669,Intersolar Band 2,J. P. Rohlin,Books on Demand,FLP,[FLS],1.0,0.0,0.0
75943,Skyle,Esther Karline Bertram,"kladde, the creators GmbH",FMB,[5PSB],2.0,0.0,0.0
56028,Der Omega und das Tier,Jay Boss,Books on Demand,FMH,"[5PS,5PSG,FRH]",2.0,0.0,0.0
44521,Mein Kindergarten-Rätselspaß. Punkt zu Punkt,Charlotte Wagner,Ellermann Heinrich Verlag,YBG,"[5AD,YBL]",1.0,0.0,0.0
29681,The Jungle,Upton Sinclair,LIGHTNING SOURCE INC,FM,[FV],1.0,0.0,0.0
11939,BlutDurst,Anita Maria Noack,Books on Demand,FMB,[5AQ],1.0,0.0,0.0
46554,Mein dicker Ferien-Rätselblock,Nikki Busch,Carlsen Verlag GmbH,YBG,"[5AJ,YBL]",1.0,0.0,0.0
5096,A Pail of Air,Fritz Leiber,Positronic Publishing,FJ,[FL],2.0,0.0,0.0
63646,Rabensommer,Elisabeth Steinkellner,"Beltz GmbH, Julius",YF,[5AQ],1.0,0.0,0.0
36034,Mose,Anne-Ruth Meiß,Francke-Buch,YBGC,"[5AF,5PGM]",1.0,1.0,0.0
7182,Heart of Thorns,Bree Barton,HarperCollins Publishers Inc,YFH,[YFM],2.0,0.0,0.0
36512,Demon in White,Christopher Ruocchio,DAW BOOKS,FLS,[FLU],1.0,0.0,0.0
35454,Mein Arena Prickel-Block. Meine liebsten Tiere,Corina Beurenmeister,Arena Verlag GmbH,YBL,[5AF],4.0,1.0,0.0
21672,Der siebte Sonnenstein,Monika Ruf,Hybrid Verlag,FMB,"[FMH,FMX,FN]",1.0,0.0,0.0
40965,Black Fox of Lorne,Marguerite Deangeli,HILLSIDE EDUCATION,YFK,[YFT],2.0,0.0,0.0
49307,Henry Tumour,Anthony McGowan,Penguin Random House Children's UK,XADC,"[5AN,YF]",1.0,0.0,0.0
23913,The Revenge of Seven,Pittacus Lore,Penguin Books Ltd,YFCB,"[5AP,YFG,YFH]",1.0,0.0,0.0
48273,After Daybreak,J. A. London,HARPERCOLLINS,YXHL,"[YFD,YFM]",1.0,0.0,0.0
9598,Looshkin: The Big Number 2,Jamie Smart,David Fickling Books,XADC,[YF],1.0,0.0,0.0
8882,"Mein dicker, bunter Fußball-Quizblock",Julia Hofmann,Carlsen Verlag GmbH,SFB,"[5AH,YBG,YBL]",3.0,0.0,0.0
46844,Iron Flowers - Die Rebellinnen,Tracy Banghart,FISCHER KJB,YFH,"[5AQ,5JA,FMR,FYT,YFH]",0.0,1.0,0.0
12666,EdenTal,Michael Barth,Books on Demand,FLQ,[FK],1.0,0.0,0.0
35432,Knallmasse,Ulrich Holbein,homunculus verlag,FDB,"[2ACG,FBA]",1.0,1.0,0.0
19166,Unleashed 3: Trick Or Truth,Ali Sparkes,Oxford University Press,YFC,[4Z-GB-ACJ],1.0,0.0,0.0
21129,Black Dagger 09. Seelenjäger,J. R. Ward,Heyne Taschenbuch,FMR,"[1KBB-US-NAK,FRX,FYT]",1.0,0.0,0.0
74843,Doctor Who: Tales of Terror,"Mike Tucker, Paul Magrs, Richard Dungworth, Scott ",Penguin Random House Children's UK,YFG,"[5AH,5HCP,YFH,YFU]",1.0,0.0,0.0
28271,The World Between Us,Sarah Ann Juckes,Penguin Books Ltd (UK),YFM,"[5AN,YXF,YXK]",1.0,0.0,0.0
13459,The Crowstarver,Dick King-Smith,Penguin Random House Children's UK,YFB,[5AJ],2.0,0.0,0.0
74243,The Wolves of Willoughby Chase,Joan Aiken,Vintage Publishing,YFC,[YFH],2.0,0.0,0.0
64012,"Üxe, der Fischstäbchen-Troll",Ursel Scheffler,Rowohlt Taschenbuch Verlag,YFQ,[5AL],2.0,2.0,0.0
2407,Pippi Longstocking Gift Edition,Astrid Lindgren,Oxford Childrens Books,YFA,"[5AF,5AG,4CD,YFQ]",1.0,1.0,0.0
76460,A Ceiling Made of Eggshells,Gail Carson Levine,HarperCollins Publishers Inc,YXZR,"[YFT,YXN]",1.0,1.0,0.0
34687,"The Becoming: The Dragon Heart Legacy, Book 2",Nora Roberts,ST MARTINS PR,FRT,[FM],1.0,0.0,0.0
76901,Hope Is All I Have,Dann Joseph,Xlibris,DNT,[FM],1.0,0.0,0.0
14217,Mein erstes Glitzermalbuch. Prinzessinnen und Feen,Lucile Ahrweiler,Arena Verlag GmbH,YBG,"[5ABK,YBL]",2.0,1.0,0.0
51109,Atolan,Andreas Klabunde,Books on Demand,FJ,"[FJ,FM,FN]",1.0,0.0,0.0
47556,Ways to Live Forever (2019 NE),Sally Nicholls,Scholastic,YFM,"[YFN,YFS,YXA,YXD,YXG]",1.0,0.0,0.0
38412,Proxima-Logbuch 1: Marchenkos Kinder,Brandon Q. Morris,Belle Epoque Verlag,FLP,[FLW],3.0,0.0,0.0
10901,The Promise Witch,Celine Kiernan,Walker Books Ltd.,YFC,"[YFH,YFP]",1.0,0.0,0.0
57239,A Crown for the King,Carla Wellington,"Strategic Book Publishing & Rights Agency, LLC",YNNB2,[YFP],1.0,0.0,0.0
69088,Midnight's Twins,Holly Race,Hot Key Books,YFHR,"[YFB,YNXB]",1.0,0.0,0.0
60939,Heaven and Hell,Karen Garcia Hernandez,Xlibris US,FJ,[FL],1.0,0.0,0.0
23885,Bloody Marry Me 4: Morgenstund hat Blut im Mund,M. D. Hirt,Carlsen Verlag GmbH,YFHR,"[5AT,5AX,5JA,6FG,FBA,FMK,FMR,FMX,FN,FQ,FRD,FRM,FRT,FXB]",2.0,0.0,0.0
10845,The Diamond of Drury Lane,Julia Golding,Egmont UK Ltd,YFT,[5AK],1.0,0.0,0.0
18134,Poesies of Elves and Fairies,Louise Armitage,AuthorHouse,DNT,[FM],1.0,0.0,0.0
57734,Dustlands 03 - Der Blutmond,Moira Young,FISCHER Taschenbuch,FM,"[5AQ,FBA,FDB,FM,FRD,FYT,YFH]",0.0,0.0,1.0
42857,Dustlands 01 - Die Entführung,Moira Young,FISCHER Taschenbuch,FDB,"[5AQ,FBA,FDB,FM,FRD,FYT,YFH]",0.0,0.0,1.0
6424,Puppies Online: Treasure Hunt,"Amanda Swift, Jennifer Gray",Hachette Children's Group,YFC,[YFP],1.0,0.0,0.0
75974,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",Dav Pilkey,Scholastic,XADC,"[5AH,YFC,YFQ]",1.0,0.0,0.0
49853,The Story That Cannot Be Told,J. Kasper Kramer,ATHENEUM BOOKS,YFJ,"[1D,YFT]",1.0,0.0,0.0
62399,Don't Judge a Book by Its Cover,Robbie Michaels,Dreamspinner Press LLC,YFB,"[5PS,YXB]",1.0,0.0,0.0
19351,Conrad's Fate,Diana Wynne Jones,HarperCollins Publishers,YFH,[5AL],1.0,0.0,0.0
3567,Black Rabbit Summer,Kevin Brooks,Penguin Random House Children's UK,YFB,[5AN],1.0,0.0,0.0
20260,Popcorn-Eating Squirrels of the World Unite!,Matt Dickinson,Vertebrate Publishing,YFC,"[5AG,YFH,YFP]",3.0,0.0,0.0
45348,The Giggler Treatment,Roddy Doyle,Scholastic Ltd.,YFC,"[5AH,5AJ,1DDR,YFB,YFN,YFP,YFQ]",5.0,0.0,0.0
50058,Von Bagdad nach Stambul (Taschenbuch),Karl May,Karl-May-Verlag,FBC,"[5AL,1FB,FJ,YFA,YFC]",1.0,0.0,0.0
46124,In den Schluchten des Balkan,Karl May,Karl-May-Verlag,FBC,"[5AL,1FB,FJ,YFA,YFC]",1.0,0.0,0.0
38849,Der Torwächter 02 - Die verlorene Stadt,Markus Stromiedel,Kick Verlag GmbH,YXHB,"[5AL,5AM,5AR,5AX,FDK,YBL,YFC,YFE,YFH,YXHB]",1.0,0.0,0.0
72540,The BFG,Roald Dahl,PUFFIN BOOKS,YFA,[YFQ],2.0,0.0,0.0
51088,The Magic Tree House Books 05-08,Mary Pope Osborne,Random House LCC US,YPCA21,"[5AF,5AG,YFB,YFC,YFH]",0.0,0.0,1.0
44451,Daddy-Long-Legs,Jean Webster,Alma Books Ltd,YFA,[YFB],1.0,0.0,0.0
18954,Entseelt,Celine Trotzek,NOVA MD,FMM,"[FMM,FMR,FMX]",1.0,0.0,0.0
1996,Something Different About Dad,"Kirsti Evans, John Swogger",Jessica Kingsley Publishers,XADC,"[5AH,YF,YXF,YXK]",1.0,0.0,0.0
4067,Yasmin's Hammer,Ann Malaspina,LEE & LOW BOOKS INC,YFS,[1F],1.0,0.0,0.0
18533,Die Androidin - Weg in die Freiheit,Joel Shepherd,FISCHER TOR,FLS,"[1MBF,FLR,FLS]",1.0,0.0,0.0
62291,Das dumme Huhn: German-Urdu Edition,Idries Shah,HOOPOE BOOKS,YFJ,[YFQ],1.0,0.0,0.0
24848,"The Shadow Throne (Ascendance Series, Book 3), Volume 3",Jennifer A. Nielsen,SCHOLASTIC,YFC,[YFH],1.0,0.0,0.0
50673,Journal d'un dégonflé 03. Trop c'est trop,Jeff Kinney,Seuil,YFQ,"[5AN,2ADF]",2.0,0.0,0.0
43859,Die Legende von Malagon,Joachim C. Roth,Books on Demand,FMB,[5AQ],1.0,0.0,0.0
40073,Divergent. 10th Anniversary Edition,Veronica Roth,Harper Collins Publ. USA,YFE,"[YFM,YX]",1.0,0.0,0.0
60765,The Big Cash Robbery,Andrew Clover,HarperCollins Publishers,YFCF,"[1DDR,1DDU,YFQ]",1.0,0.0,0.0
67000,The Testing 1,Joelle Charbonneau,Houghton Mifflin Harcourt,YF,[5AN],2.0,0.0,0.0
14007,Girls In Love,Jacqueline Wilson,Penguin Random House Children's UK,YFM,"[5AN,YFS]",2.0,0.0,0.0
47750,Snowania,Katrin Matzat,DerFuchs-Verlag,FMM,[FN],1.0,0.0,0.0
31798,The Silver Sword,Ian Serraillier,Penguin Random House Children's UK,YFA,[5AM],1.0,0.0,0.0
58818,Jim Henson's the Storyteller: The Novelization,Anthony Minghella,BOOM STUDIOS,FYV,[FM],1.0,0.0,0.0
60526,The Bravest Princess: A Tale of the Wide-Awake Princess,E. D. Baker,BLOOMSBURY,YFJ,"[YFH,YFM]",1.0,0.0,0.0
27638,Devils and Black Sheep,C. S. Ferguson,WordFire Press LLC,FJ,[FL],1.0,0.0,0.0
74180,Deeplight,Frances Hardinge,Pan Macmillan,YNXB,"[1QS,YFC,YFH,YXHB]",2.0,2.0,0.0
5100,"Maja, Meine ersten Freunde",Waldemar Bonsels,Panini Verlags GmbH,YBG,"[WZG,YBL,YZG,YZS]",8.0,0.0,0.0
46259,"I Survived the Attacks of September 11th, 2001 (I Survived #6)",Lauren Tarshis,SCHOLASTIC,YFC,"[1KBB,YFN,YFT]",2.0,0.0,0.0
75941,Marion Zimmer Bradley Super Pack,Marion Zimmer Bradley,Positronic Publishing,FJ,[FL],1.0,0.0,0.0
19915,1814,Craig Godfrey,Penmore Press LLC,FF,[FH],1.0,0.0,0.0
67617,Miraculous,"Jeremy Zag, Thomas Astruc, Quentin Thibaudeau, Nic","Action Lab Entertainment, Inc.",XADC,[YF],3.0,0.0,0.0
27158,Die unterirdischen Städte,Walter Guttropf,Books on Demand,FDB,[FLQ],1.0,0.0,0.0
58618,The Borrowers,Mary Norton,HARCOURT BRACE & CO,YFA,[YFN],3.0,0.0,0.0
11838,Das Gesicht des Hasen,P. M.,Hirnkost KG,FDK,"[FB,FL]",1.0,0.0,0.0
3638,Pinatas and Paper Flowers: Holidays of the Americas in English and Spanish,Lila Perl Yerkow,CLARION BOOKS,YNMC,[YNMD],1.0,0.0,0.0
35870,The Keeper,Darragh Martin,Little Island,YFH,"[5AL,YFJ]",1.0,0.0,0.0
67915,NDI,Nelly N. Ebang,Books on Demand,FKW,"[1HFJG,FK]",1.0,0.0,0.0
6101,The Brothers Lionheart,Astrid Lindgren,Oxford Childrens Books,YFA,"[5AK,4CD,1DNS]",0.0,1.0,0.0
11266,The Cost of Knowing,Brittney Morris,Hachette Children's Group,YFCB,"[5AN,4Z-GB-ACT,YFN,YXF,YXN]",1.0,0.0,0.0
19284,Die Seelenlicht Chroniken,Katrin Gindele,Tagträumer Verlag,YFHR,"[5AQ,5AX,5JA,5JB,FMR,YFHR]",1.0,0.0,0.0
55,Ruby Redfort 06. Blink and You Die,Lauren Child,Harper Collins Publ. UK,YFCF,[5AK],1.0,0.0,0.0
50343,Im Glanz des Mondes,"Thomas Crofton Croker, Alexandre Dumas, Richard Gu",Edition Dornbrunnen-Verlag,FLC,"[FL,FM,FYB]",1.0,0.0,0.0
29179,Of Princes and Promises,Sandhya Menon,Hodder & Stoughton,YFM,"[YFN,YFS]",1.0,0.0,0.0
27970,Meine ersten Wisch-und-weg-Wörter: Draußen,Felicity Brooks,Usborne Verlag,YBG,[YBL],1.0,0.0,0.0
51805,Bent11 - Benedict Mandelbaum im Dänenland,Rolf Piotrowski,Engelsdorfer Verlag,VFJR1,"[MKJA,VFJR1,YBL,YFB]",0.0,0.0,1.0
63233,Bent10 - Fünf Tage im Leben des Benedict Mandelbaum,Rolf Piotrowski,Engelsdorfer Verlag,MKJA,"[MKJA,YBL,YFB]",0.0,0.0,1.0
61584,KrimiKids - Lehrerin Hallewusch - spurlos verschwunden!,Hannes Hörndler,G&G Verlagsges.,YFCF,"[5AJ,1DFA,2ACG,YBL,YFS]",0.0,1.0,0.0
24443,KrimiKids - Gemeine Katzen-Entführung!,Christina Schmollngruber,G&G Verlagsges.,YFCF,"[5AJ,4CD,1DFA,2ACG,YBL]",0.0,1.0,0.0
30784,Likes sind dein Leben,Ulrieke Ruwisch,Carlsen Verlag GmbH,YFB,"[5AP,5AR,4CN]",0.0,0.0,1.0
13672,Heliosphere 2265 - Der Helix-Zyklus 2 - Die Büchse der Pandora (Bände 16-18),Andreas Suchanek,Greenlight Press,FLC,"[FLR,FLS]",1.0,0.0,0.0
25621,Der Reise-Regen-Rücksitz-Block,Silvia Schmitz,moses. Verlag GmbH,YNVP,"[5AG,YBG]",1.0,0.0,0.0
71211,I Am Thunder,Muhammad Khan,MACMILLAN CHILDREN'S BOOKS,YFM,[YX],2.0,0.0,0.0
28084,River of Ink: Genesis,Helen Dennis,Hachette Children's Group,YFCB,"[5AL,4Z-GB-ACJ,YFA]",1.0,0.0,0.0
35678,Die Weissen Männer,Arthur Gordon Wolf,NOVA MD,VFVG,"[FDB,FK,FLP,FLQ]",2.0,0.0,0.0
48825,The Pantheon Moves,Michael Chatfield,MC Publishing Inc.,FJ,[FL],1.0,0.0,0.0
42643,Dilly and the Goody-Goody,Tony Bradman,Egmont UK Ltd,YPCA21,"[2ACB,YFQ,YNNA]",1.0,0.0,0.0
71658,The Cyborg,Antonio Caronia,meson press eG,FL,"[JBSF11,UYQ]",1.0,0.0,0.0
45437,Gefrorenes Feuer,Elena Tallian,Books on Demand,FMX,"[5AQ,YFH]",1.0,0.0,0.0
32455,Feenherz: Göttin wider Willen,Cornelia Zogg,Feelings,FMR,"[1DDR,FBA,3CT,3MRB]",5.0,0.0,0.0
76641,Asmarom und die Superhelden,Susanne Ospelkaus,fontis,YFC,[5AQ],2.0,0.0,0.0
5809,Aces in Space,"Judith C. Vogt, Harald Eckmüller",Ach je Verlag,FL,"[FL,FM]",1.0,0.0,0.0
75921,Voyage au pays des arbres,"Jean-Marie G. Le Clézio, Henri Galeron",Gallimard,YF,"[5AG,2ADF]",1.0,0.0,0.0
65359,The Shapeshifter: Running the Risk,Ali Sparkes,Oxford University Press,YFC,"[4Z-GB-ACJ,YFH]",1.0,0.0,0.0
9014,Cruiser Dreams (Kerrion Empire Book 2),Janet Morris,Perseid Press,FJ,[FL],1.0,0.0,0.0
16828,Die wundersame Reise des kleinen Kröterichs,"Mirjam Pressler, Yaakov Shabtai",dtv Verlagsgesellschaft,YFP,"[5AF,YFC,YFP]",1.0,0.0,0.0
43057,Fire & Flood,Victoria Scott,SCHOLASTIC,YFC,"[YFG,YFM]",2.0,0.0,0.0
